GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2011,2011,2011,AFR,Africa,NGA,Nigeria,,,,97000.0,97 000 [63 000-138 000],63000.0,138000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,24.0,24 [17-37],17.0,37.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,77.0,77,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,71.0,71,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,1975.0,1975,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,0.31,0.31,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2001,2001,2001,AFR,Africa,NGA,Nigeria,,,,16.0,16 [11-25],11.0,25.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2001,2001,2001,AFR,Africa,NGA,Nigeria,,,,79.0,79,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,5.9,5.9,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,39.0,39,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2003,2003,2003,AFR,Africa,NGA,Nigeria,,,,301000.0,301 000 [196 000-427 000],196000.0,427000.0
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,61000.0,61 000 [40 000-86 000],40000.0,86000.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,407000.0,407 000 [266 000-578 000],266000.0,578000.0
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,219.0,219 [143-311],143.0,311.0
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,71000.0,71 000 [46 000-101 000],46000.0,101000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2000,2000,2000,AFR,Africa,NGA,Nigeria,,,,9.3,9.3 [6.6-14],6.6,14.0
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,81.0,81,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,1995,1995,1995,AFR,Africa,NGA,Nigeria,,,,49.0,49,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,84.0,84,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,75.0,75,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,23.0,23 [15-33],15.0,33.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,345000.0,345 000 [225 000-490 000],225000.0,490000.0
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,76.0,76,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,80.0,80,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,79.0,79,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,355000.0,355 000 [232 000-504 000],232000.0,504000.0
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,55.0,55,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,84.0,84,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,42.0,42 [27-59],27.0,59.0
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2007,2007,2007,AFR,Africa,NGA,Nigeria,,,,74000.0,74 000 [28 000-142 000],28000.0,142000.0
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,25000.0,25 000 [16 000-35 000],16000.0,35000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,25.0,25 [18-38],18.0,38.0
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,,,,71000.0,71 000 [28 000-134 000],28000.0,134000.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,85674.0,85 674,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,102387.0,102 387,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,,,,55.0,55 [21-103],21.0,103.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2002,2002,2002,AFR,Africa,NGA,Nigeria,,,,292000.0,292 000 [191 000-415 000],191000.0,415000.0
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2013,2013,2013,AFR,Africa,NGA,Nigeria,,,,83.0,83,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,97.0,97,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2004,2004,2004,AFR,Africa,NGA,Nigeria,,,,73.0,73,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,62.0,62,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,86.0,86,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,62.0,62,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2007,2007,2007,AFR,Africa,NGA,Nigeria,,,,0.1,<0.1,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,1241.0,1241,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,82.0,82,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,75.0,75,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,87.0,87,,
TB_e_inc_rr_num,Estimated number of MDR/RR-TB incident cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-mdr-rr-tb-incident-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,13000.0,13 000 [7700-18 000],7700.0,18000.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2013,2013,2013,AFR,Africa,NGA,Nigeria,,,,86.0,86,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,23.0,23,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2011,2011,2011,AFR,Africa,NGA,Nigeria,,,,0.1,<0.1,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,282184.0,282 184,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,219.0,219 [143-311],143.0,311.0
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,76.0,76,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,219.0,219 [143-311],143.0,311.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,,,,22.0,22,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,219.0,219 [143-311],143.0,311.0
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,28000.0,28 000 [18 000-40 000],18000.0,40000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2013,2013,2013,AFR,Africa,NGA,Nigeria,,,,24.0,24 [17-37],17.0,37.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,17.0,17,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,21.0,21,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2000,2000,2000,AFR,Africa,NGA,Nigeria,,,,277000.0,277 000 [181 000-393 000],181000.0,393000.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,18.0,18,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,204725.0,204 725,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,67000.0,67 000 [44 000-95 000],44000.0,95000.0
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,61.0,61,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2011,2011,2011,AFR,Africa,NGA,Nigeria,,,,375000.0,375 000 [245 000-533 000],245000.0,533000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,21.0,21 [15-32],15.0,32.0
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2011,2011,2011,AFR,Africa,NGA,Nigeria,,,,82.0,82,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2011,2011,2011,AFR,Africa,NGA,Nigeria,,,,0.86,0.86,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2007,2007,2007,AFR,Africa,NGA,Nigeria,,,,336000.0,336 000 [219 000-477 000],219000.0,477000.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,88589.0,88 589,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,74.0,74,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,0.1,<0.1,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,489000.0,489 000 [319 000-694 000],319000.0,694000.0
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,95.0,95,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,97.0,97,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,365000.0,365 000 [238 000-518 000],238000.0,518000.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2011,2011,2011,AFR,Africa,NGA,Nigeria,,,,23.0,23 [16-35],16.0,35.0
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,,,,48.0,48 [31-68],31.0,68.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,63990.0,63 990,,
