GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.01671,0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2017,2017,2017,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,4.26215,4.3,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,2023,2023,2023,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,443714.0,443 714 [308 594-648 541],308594.0,648541.0
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-attributed-to-unintentional-poisoning-%28per-100-000-population%29,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,0.88958167,0.9 [0.5-1.4],0.51689505,1.368491113
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2002,2002,2002,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.01431,0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2009,2009,2009,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.0118,0,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2002,2002,2002,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.01227,0,,
WHOSIS_000001,Life expectancy at birth (years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/life-expectancy-at-birth-%28years%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,64.43518594,64.4 [63.4-65.4],63.40696985,65.38601771
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2000,2000,2000,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,15.25409,15.3,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2002,2002,2002,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,4.49819,4.5,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,7.465075466,7.5 [5.5-10.2],5.503747736,10.153522073
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,426441.0,426 441 [361 361-510 058],361361.0,510058.0
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2014,2014,2014,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,66.318397522,66,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1993,1993,1993,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,199332.0,199 332 [183 362-215 973],183362.0,215973.0
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-among-children-ages-5-to-9-years-%28per-1000-children-aged-5%29,1999,1999,1999,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,20.238582214,20.2 [17.9-22.9],17.949342664,22.913271974
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1973,1973,1973,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,704093.0,704 093 [635 506-784 184],635506.0,784184.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2011,2011,2011,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.08756,0.1,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2015,2015,2015,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,5.21143,5.2,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,1999,1999,1999,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,30.347543906,30.3 [26.8-34.5],26.779193146,34.521664407
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,16522.49023,16522.5,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,67.761054993,68,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1996,1996,1996,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,181.077302323,181.1 [161.9-202.5],161.935455157,202.527729385
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2008,2008,2008,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,25.470142558,25.5 [22.4-28.9],22.419565214,28.90615846
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-among-children-ages-5-to-9-years-%28per-1000-children-aged-5%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,15.629524201,15.6 [13.7-17.7],13.685508563,17.734997615
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,16916.0,16 916 [6689-29 242],6689.0,29242.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0343,0,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,32424.0,32 424 [25 763-39 648],25763.0,39648.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2000,2000,2000,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2000,2000,2000,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,10.083534435,10.1 [6.0-14.4],6.015285362,14.378590458
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2011,2011,2011,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,67195.0,67 195 [50 413-86 081],50413.0,86081.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,17426.90506,17426.9,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1996,1996,1996,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,35196.0,35 196 [27 275-44 743],27275.0,44743.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,12077.68378,12077.7,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2022,2022,2022,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,108.069070933,108.1 [77.5-153.8],77.488655575,153.772886208
SDGPOISON,Mortality rate attributed to unintentional poisoning (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-attributed-to-unintentional-poisoning-%28per-100-000-population%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,0.743698816,0.7 [0.5-1.1],0.450118227,1.068060531
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.00128,0,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,25004.32139,25004.3,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,,,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2007,2007,2007,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,95100.0,95 100 [85 789-105 054],85789.0,105054.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2007,2007,2007,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,10730.37468,10730.4,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1989,1989,1989,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,105.273654781,105.3 [98.2-112.7],98.216702815,112.664075489
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2003,2003,2003,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,8.392904346,8.4 [5.6-11.3],5.615779688,11.32935422
CHILDDEATH5TO14,Number of deaths among children 5 to 14 years of age,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-14-years,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,56369.0,56 369 [45 518-72 094],45518.0,72094.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.04483,0,,
CHILDDEATH5TO14,Number of deaths among children 5 to 14 years of age,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-14-years,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,62768.0,62 768 [49 373-82 804],49373.0,82804.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,503.58053,503.6,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-hale-healthy-life-expectancy-at-age-60,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,13.27835949,13.3 [12.7-14.2],12.6932324,14.19464446
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2014,2014,2014,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,33785.0,33 785 [26 932-42 196],26932.0,42196.0
CHILDDEATH5TO14,Number of deaths among children 5 to 14 years of age,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-14-years,1996,1996,1996,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,105644.0,105 644 [94 273-119 424],94273.0,119424.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2015,2015,2015,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.45868,0.5,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2007,2007,2007,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,32395.0,32 395 [25 492-39 808],25492.0,39808.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2006,2006,2006,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,1.66731,1.7,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2003,2003,2003,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,240409.0,240 409 [220 908-261 525],220908.0,261525.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2017,2017,2017,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,10.0334,10,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-among-children-ages-5-to-9-years-%28per-1000-children-aged-5%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,15.320299725,15.3 [13.2-17.6],13.232101083,17.624059357
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2015,2015,2015,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,2.26675,2.3,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1994,1994,1994,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,16525.0,16 525 [8921-24 896],8921.0,24896.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,573.38646,573.4,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2016,2016,2016,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,10.98989,11,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2008,2008,2008,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,10.111951245,10.1 [8.5-12.0],8.511699103,12.006690534
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2012,2012,2012,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,4.808755286,4.8 [2.9-6.6],2.905803263,6.59706301
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2006,2006,2006,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.05602,0.1,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-among-children-ages-5-to-9-years-%28per-1000-children-aged-5%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,20.006872443,20.0 [18.1-22.3],18.059561449,22.274204396
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1973,1973,1973,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,134.049829752,134.0 [120.8-149.5],120.804000316,149.542268744
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,69821.757770662,69 822,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,26.46325568,26.5 [23.4-29.9],23.405528532,29.861197089
NCD_DTH_TOT,Total NCD Deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,453840.0,454 000 [256 000-704 000],255822.0,703943.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2023,2023,2023,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,195431.0,195 431 [133 215-289 222],133215.0,289222.0
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2023,2023,2023,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,32297.0,32 297 [18 266-54 757],18266.0,54757.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2000,2000,2000,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,13.68351,13.7,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2008,2008,2008,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.01591,0,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2016,2016,2016,AFR,Africa,NGA,Nigeria,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,5.31818,5.3,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2013,2013,2013,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,6988.49767,6988.5,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2011,2011,2011,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,66.58329,66.6,,
