GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,1991,1991,1991,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,21.0,21,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,20753412.0,20753411,,
NTD_TSOL1,Status of endemicity of Taenia solium,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/status-of-endemicity-of-taenia-solium,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,,Endemic,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,55771190.0,55771190,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,21721592.0,21721592,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,40.0,40,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,47484244.0,47484244,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,19996558.0,19996558,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,9300261.0,9300261,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,1995,1995,1995,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,43465628.0,43465628,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,150.0,150,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,8212.0,8212,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,26378374.0,26378374,,
NTD_BU_CONF,Number of confirmed cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-buruli-ulcer-reported,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,2.0,2,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,35362158.0,35362158,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,9.0,9,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,12088.0,12088,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,24720588.0,24720588,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_BU_CONF,Number of confirmed cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-buruli-ulcer-reported,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_BU_END,Status of endemicity of Buruli ulcer,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/buruli-ulcer,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,,Currently endemic,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,1.0,1,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,,38574085,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2007,2007,2007,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,943.0,943,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,46890284.0,46890284,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2002,2002,2002,AFR,Africa,NGA,Nigeria,,,,26.0,26,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,29032404.0,29032404,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,12041963.0,12041963,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,1996,1996,1996,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,11329581.0,11329581,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,482.0,482,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,14819.0,14819,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,3.0,3,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,1992,1992,1992,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,1997,1997,1997,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,1990,1990,1990,AFR,Africa,NGA,Nigeria,,,,24.0,24,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2013,2013,2013,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,2913819.0,2913819,,
NTD_6,Status of elimination of trachoma as a public health problem,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/status-of-elimination-of-trachoma-as-a-public-health-problem,2025,2025,2025,AFR,Africa,NGA,Nigeria,,,,,Known to require interventions,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,203.0,203,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,6281619.0,6 281 619,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,51392689.0,51392689,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2004,2004,2004,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2000,2000,2000,AFR,Africa,NGA,Nigeria,,,,14.0,14,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2007,2007,2007,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,50567805.0,50567805,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,65.0,65,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_TSOL3,Number of pigs in the country,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/taenia-solium-number-of-pigs-in-the-country,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,8080000.0,8080000,,
NTD_BU_CONF,Number of confirmed cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-buruli-ulcer-reported,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,21837512.0,21837512,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_BU_CONF,Number of confirmed cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-buruli-ulcer-reported,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,44060727.0,44060727,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,13444.0,13444,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_ONCTREAT,Reported number of individuals treated for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-individuals-treated-for-onchocerciasis,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,23599876.0,23599875,,
NTD_TSOL4,Practice of backyard pig production,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/taenia-solium-practice-of-backyard-pig-production,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,,Present,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,1100197.0,1100197,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,259.0,259,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,6739691.0,6 739 691,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,5205575.0,5205575,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,44026.0,44026,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,4788514.0,4788514,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,3421248.0,3421248,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,4212880.0,4212880,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,50876435.0,50876435,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,4554138.0,4554138,,
NTD_8,Number of people who received treatment with antibiotics for trachoma,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-who-received-treatment-with-antibiotics-for-trachoma,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,15000.0,15000,,
NTD_YAWSNUM_CONF,Number of confirmed yaws cases reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-confirmed-cases-of-yaws-reported,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,23717.0,23717,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,5812.0,5812,,
NTD_4,Number of new reported cases of human African trypanosomiasis (T.b. gambiense),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hat-tb-gambiense,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
NTD_BU_SUSP,Number of suspected cases of Buruli ulcer reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-reported-cases-of-buruli-ulcer,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,,No data,,
NTD_ONCHEMO,Estimated number of individuals in the country requiring preventive chemotherapy for onchocerciasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-individuals-in-the-country-requiring-preventive-chemotherapy-for-onchocerciasis,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,53083821.0,53083821,,
NTD_TRA5,Number of people operated for trachomatous trichiasis,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-people-operated-for-trachomatous-trichiasis,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,11411.0,11411,,
NTD_7,"Population in areas that warrant treatment with antibiotics, facial cleanliness and environmental improvement for elimination of trachoma as a public health problem",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-in-areas-that-warrant-treatment-with-antibiotics-facial-cleanliness-and-environmental-improvement-for-elimination-of-trachoma-as-a-public-health-problem,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,19868226.0,19868226,,
