GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,5.371265391,5.4 [3.5-7.3],3.523425626,7.321726792
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.921468703,1.9 [1.2-2.7],1.181545592,2.746639268
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,0.93,0.9,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,8.436423114,8.4 [5.7-11.4],5.664030827,11.41528737
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.391428283,1.4 [0.8-2.2],0.776917938,2.156530255
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,7.914693488,7.9 [4.8-11.0],4.765688853,10.95116912
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,8.01344009,8.0 [4.7-11.0],4.697441836,11.04990398
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,8.321954511,8.3 [5.0-11.6],5.039521931,11.57783479
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2007,2007,2007,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,16.12778348,16.1 [10.5-21.8],10.47097529,21.76002095
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2011,2011,2011,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,8.944093302,8.9 [5.6-12.2],5.637135216,12.21914681
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.023921288,2.0 [1.2-2.9],1.24871807,2.91282525
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,8.641031383,8.6 [5.6-11.8],5.568037359,11.76290645
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2002,2002,2002,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.560564533,3.6 [2.2-5.1],2.24854326,5.08013526
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,49.62,49.6,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2012,2012,2012,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.579462853,1.6 [0.9-2.4],0.92457755,2.399788522
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,9.2,9.2,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2008,2008,2008,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.25760414,3.3 [2.0-4.7],2.02157598,4.723725692
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2000,2000,2000,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,16.31101814,16.3 [10.8-22.3],10.80061364,22.28903982
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2018,2018,2018,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,13.52612217,13.5 [8.2-18.4],8.219483412,18.39863484
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,0.76,0.8,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2006,2006,2006,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.847747512,1.8 [1.1-2.7],1.129517825,2.688987565
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2000,2000,2000,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.996135676,2.0 [1.2-2.8],1.225490525,2.818672277
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.412229847,1.4 [0.8-2.1],0.824331383,2.143140587
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,5.200906281,5.2 [3.3-7.1],3.315904467,7.147886114
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.433686452,3.4 [2.2-5.0],2.170640013,4.955708354
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,14.4878168,14.5 [8.7-19.5],8.704802588,19.48733278
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.627021438,3.6 [2.3-5.2],2.286220091,5.183081672
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2021,2021,2021,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.860177608,2.9 [1.6-4.3],1.63299069,4.347318151
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2008,2008,2008,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,8.488659556,8.5 [5.6-11.5],5.629631657,11.47001282
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,9.761012375,9.8 [6.4-13.3],6.369674378,13.31915564
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,9.457226032,9.5 [6.0-13.0],5.998641632,12.98784131
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2006,2006,2006,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.42853101,3.4 [2.2-5.0],2.150868339,4.95789144
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.867741537,2.9 [1.7-4.2],1.740262572,4.214050839
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.46225741,1.5 [0.8-2.2],0.800492031,2.234447073
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2011,2011,2011,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.081815439,3.1 [1.9-4.5],1.868545592,4.518775201
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,13.67667306,13.7 [8.0-18.5],8.021127987,18.53482058
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,13.43438258,13.4 [8.0-18.2],7.969582874,18.17700525
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,9.644033568,9.6 [6.3-13.0],6.291867155,12.96508231
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,4.355475528,4.4 [2.6-6.0],2.588695808,5.990759617
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.69,1.7,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,16.34423095,16.3 [10.8-21.8],10.77983443,21.78318122
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2018,2018,2018,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,4.436821822,4.4 [2.7-6.1],2.694578366,6.136439748
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2018,2018,2018,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,7.928161738,7.9 [4.8-11.0],4.795743004,10.96954915
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,7.875567801,7.9 [4.7-10.8],4.65154958,10.84742062
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,0.81,0.8,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2012,2012,2012,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,8.735886315,8.7 [5.3-12.0],5.278074571,11.99422138
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,14.19796127,14.2 [8.7-19.5],8.718627349,19.49644016
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,14.65,14.7,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2014,2014,2014,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,8.353984877,8.4 [5.0-11.6],4.966660952,11.57014706
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,5.075489538,5.1 [3.3-6.9],3.259669006,6.943247624
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.524078446,3.5 [2.2-5.0],2.226953113,5.010854369
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,3.16,3.2,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,9.429054982,9.4 [6.2-12.9],6.162229367,12.88679682
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.251598103,3.3 [2.0-4.7],2.042194863,4.695145399
MH_25,Stand-alone policy or plan for mental health,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/stand-alone-policy-or-plan-for-mental-health,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,,No,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,25.97,26,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,0.85,0.8,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,2.79,2.8,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2011,2011,2011,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,4.936063257,4.9 [3.1-6.7],3.109400813,6.741469922
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,7.58645457,7.6 [4.7-10.4],4.690130924,10.42409807
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,4.49,4.5,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,16.09667736,16.1 [10.2-21.9],10.24604486,21.90580117
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2018,2018,2018,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.600558216,2.6 [1.6-3.9],1.552233508,3.944993003
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,2.0,2,,
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,9.216873041,9.2 [5.9-12.6],5.908587226,12.59964991
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2011,2011,2011,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,8.198917581,8.2 [5.2-11.0],5.239951902,11.03244044
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,1.39,1.4,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,2.14,2.1,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,4.670574841,4.7 [2.8-6.4],2.80028193,6.364592483
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2021,2021,2021,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,8.380759682,8.4 [5.1-11.4],5.14276278,11.35170273
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.389209478,1.4 [0.8-2.1],0.781799578,2.145731433
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,5.33,5.3,,
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,7.777936237,7.8 [4.7-10.4],4.685024641,10.43430124
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2003,2003,2003,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,3.531985752,3.5 [2.2-5.1],2.202031067,5.054263371
SDGSUICIDE,Crude suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/suicide-mortality-rate-%28sdg-3.4.2%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,8.704136156,8.7 [5.8-11.8],5.8347411,11.80556805
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2020,2020,2020,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,2.7445678,2.7 [1.6-4.1],1.564777281,4.108657366
MH_12,Age-standardized suicide rates (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-suicide-rates-%28per-100-000-population%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,13.85810303,13.9 [8.1-18.7],8.063820598,18.71617075
