GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
W7_rotation_A,Are the health warnings on cigarette packaging rotating?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w7-rotation-a,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,,Yes,,
O_Varen_where,Varenicline - place available,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-medication-varenicline-place-available,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,,In a general store without a prescription,,
Yth_curr_cig_smoking,Prevalence of current cigarette smoking among adolescents (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-survey-reporting-prevalence-of-tobacco-use-or-smoking-among-adolescents,2008,2008,2008,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,1.3,1.3,,
W13_ind_liability_B,Health warnings on other smoked tobacco packaging do not remove or diminish the liability of the tobacco industry,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w13-ind-liability-b,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W15_specific_hw_A,Does the law mandate specific health warnings on cigarette packaging?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w15-specific-hw-a,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,,Yes,,
Camp_nat,At least one national mass media campaign ran during the survey period,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-antitobacco-campaigns-camp-nat,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,,Yes,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2030,2030,2030,AFR,Africa,NGA,Nigeria,SEX,SEX_FMLE,Female,0.1,0.1 [0.1-0.2],0.1,0.2
P_count_places_sf,National smoking ban: NUMBER OF PLACES SMOKE-FREE,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-national-legislation-number-of-places-smoke-free,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,3.0,3,,
W13_ind_liability_A,Health warnings on cigarette packaging do not remove or diminish the liability of the tobacco industry,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w13-ind-liability-a,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,,Yes,,
Adult_daily_cig_smoking,Prevalence of daily cigarette smoking among adults (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/most-recent-nationally-representative-survey-reporting-prevalence-of-tobacco-use-or-smoking-among-adults,2018,2018,2018,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,,Data not available,,
W20_flavours_C,Smokeless tobacco packaging and labelling must not use descriptors depicting flavours,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w20-flavours-c,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,No,,
W20_flavours_B,Other smoked tobacco packaging and labelling must not use descriptors depicting flavours,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w20-flavours-b,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,,No,,
W7_rotation_C,Are the health warnings on smokeless tobacco packaging rotating?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w7-rotation-c,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W2_pc_front_back_B,Percentage of principal display area mandated to be covered by health warnings - front and back of other smoked tobacco packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w2-pc-front-back-b,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,,Not specified,,
W18_misleading_terms_C,Ban on deceitful terms on smokeless tobacco packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w18-misleading-terms-c,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,No,,
O_NRT_where,Nicotine replacement therapy - place available,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-medication-nicotine-replacement-therapy-place-available,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,,In a general store without a prescription,,
NTCP_FTE,Number of full-time equivalent staff in national agency,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-national-tobacco-control-programmes,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,58.0,58,,
W8_princ_langs_B,Are the health warnings on other smoked tobacco packaging written in the principal language(s) of the country?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w8-princ-langs-b,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,,Yes,,
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,11.2,11.2 [8.7-13.8],8.7,13.8
P11_fines_any,National smoking ban: FINES FOR VIOLATIONS,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-compliance-scores-smoke-free-legislation,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,,Not applicable,,
Yth_daily_tob_smoking,Prevalence of daily tobacco smoking among adolescents (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-survey-reporting-prevalence-of-tobacco-use-or-smoking-among-adolescents,2008,2008,2008,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,,Data not available,,
W3_pc_front_B,Percentage of principal display area mandated to be covered by health warnings - front of other smoked tobacco packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w3-pc-front-b,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,Not specified,,
NTCP_FTE,Number of full-time equivalent staff in national agency,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-national-tobacco-control-programmes,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,58.0,58,,
Camp_mat_tested,Campaign was pre-tested,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-antitobacco-campaigns-camp-mat-tested,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,Not applicable,,
O_Avail_other,Treatment for tobacco dependence available in other settings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-smoking-cessation-support-is-available-in-other-settings,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,,Missing value,,
W12_imports_dutyfree_B,Health warnings on other smoked tobacco packaging law applys to products whether manufactured domestically imported AND for duty-free sale,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w12-imports-dutyfree-b,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,,No,,
W18_misleading_terms_A,Ban on deceitful terms on cigarette packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w18-misleading-terms-a,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W4_pc_back_C,Percentage of principal display area mandated to be covered by health warnings - back of smokeless tobacco packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w4-pc-back-c,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,,Not applicable,,
W7_rotation_B,Are the health warnings on other smoked tobacco packaging rotating?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w7-rotation-b,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W14_harm_effects_A,Do health warnings on cigarette packaging describe the harmful effects of tobacco use on health?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w14-harm-effects-a,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W11_outside_pack_A,Do health warnings appear on each cigarette package and any outside packaging and labelling used in the retail sale?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/do-health-warnings-appear-on-each-cigarette-package-and-any-outside-packaging-and-labelling-used-in-the-retail-sale-,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,,Yes,,
P6_restaurants,National smoking ban in RESTAURANTS,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-smoke-free-public-places-restaurants,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,,No,,
W20_flavours_B,Other smoked tobacco packaging and labelling must not use descriptors depicting flavours,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w20-flavours-b,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,No,,
W12_imports_dutyfree_C,Health warnings on smokeless tobacco packaging law applys to products whether manufactured domestically imported AND for duty-free sale,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w12-imports-dutyfree-c,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W10_graphic_A,Do the health warnings on cigarette packaging include a photograph or graphic?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w10-graphic-a,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,,Yes,,
O_Avail_other,Treatment for tobacco dependence available in other settings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-smoking-cessation-support-is-available-in-other-settings,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,,Yes in some,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2010,2010,2010,AFR,Africa,NGA,Nigeria,SEX,SEX_BTSX,Both sexes,3.7,3.7 [2.9-4.5],2.9,4.5
Youth_svy_national,Representativeness of most recent adolescent survey,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-survey-reporting-prevalence-of-tobacco-use-or-smoking-among-adolescents,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,,Subnational,,
W19_colours_numbers_A,Cigarette packaging and labelling must not use figurative or other signs including colors or numbers as substitutes for prohibited misleading terms and descriptors,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w19-colours-numbers-a,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,,Yes,,
O_Avail_hlth_clin,Treatment for tobacco dependence available in health clinics or other primary care facilities,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-smoking-cessation-support-is-available-in-health-clinics-or-other-primary-care-facilities,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,,No,,
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2021,2021,2021,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,6.4,6.4 [4.5-8.2],4.5,8.2
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2021,2021,2021,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,5.7,5.7 [4.1-7.2],4.1,7.2
W15_specific_hw_B,Does the law mandate specific health warnings on other smoked tobacco packaging?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w15-specific-hw-b,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W9_no_obscure_B,Health warnings on other smoked tobacco packaging must not be obscured in any way including by required markings such as tax stamps,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w9-no-obscure-b,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W1_HW_law_B,Law mandates that health warnings appear on other smoked tobacco packages,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/law-mandates-that-health-warnings-appear-on-other-smoked-tobacco-packages,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W8_princ_langs_B,Are the health warnings on other smoked tobacco packaging written in the principal language(s) of the country?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w8-princ-langs-b,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,Yes,,
Yth_curr_tob_smoking,Prevalence of current tobacco smoking among adolescents (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-survey-reporting-prevalence-of-tobacco-use-or-smoking-among-adolescents,2008,2008,2008,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,,Data not available,,
P11_fines_any,National smoking ban: FINES FOR VIOLATIONS,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-compliance-scores-smoke-free-legislation,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,,Yes,,
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2021,2021,2021,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,5.0,5.0 [4.0-6.1],4.0,6.1
O_Avail_community,Treatment for tobacco dependence available in the community,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/smoking-cessation-support-is-available-in-the-community-%28tobacco-control-offer-help%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,,No,,
W12_imports_dutyfree_C,Health warnings on smokeless tobacco packaging law applys to products whether manufactured domestically imported AND for duty-free sale,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w12-imports-dutyfree-c,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,Not applicable,,
W1_HW_law_B,Law mandates that health warnings appear on other smoked tobacco packages,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/law-mandates-that-health-warnings-appear-on-other-smoked-tobacco-packages,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W3_pc_front_A,Percentage of principal display area mandated to be covered by health warnings - front of cigarette packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w3-pc-front-a,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,,Not specified,,
W25_quitline_number_A,The quit line number must appear on cigarette packaging or labelling,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w25-quitline-number-a,2007,2007,2007,AFR,Africa,NGA,Nigeria,,,,,No,,
W6_font_B,"Does the law mandate font style, font size and colour of health warnings on other smoked tobacco packaging?",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w6-font-b,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,No,,
W10_graphic_A,Do the health warnings on cigarette packaging include a photograph or graphic?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w10-graphic-a,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,No,,
O_Avail_hosp,Treatment for tobacco dependence available in hospitals,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-smoking-cessation-support-is-available-in-hospitals,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,,Yes in some,,
W1_HW_law_A,Law mandates that health warnings appear on tobacco packages,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w1-hw-law-a,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,Yes,,
W21_emissions_quant_C,Smokeless tobacco packaging and labelling must not display quantitative information on emission yields (such as tar nicotine and carbon monoxide) including when used as part of a brand name or trademark,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w21-emissions-quant-c,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,,No,,
Adult_daily_smokeless,Prevalence of daily smokeless tobacco use among adults (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/most-recent-nationally-representative-survey-reporting-prevalence-of-smokeless-tobacco-use-or-e-cigarette-use-among-adults,2012,2012,2012,AFR,Africa,NGA,Nigeria,SEX,SEX_MLE,Male,2.2,2.2,,
