GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,59.0,59,,
WHS3_57,Rubella - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rubella---number-of-reported-cases,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,306.0,306,,
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-first-dose-%28mcv1%29-immunization-coverage-among-1-year-olds-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,48.0,48,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,2002,2002,2002,AFR,Africa,NGA,Nigeria,,,,202.0,202,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,1998,1998,1998,AFR,Africa,NGA,Nigeria,,,,25057.0,25 057,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1988,1988,1988,AFR,Africa,NGA,Nigeria,,,,1930.0,1930,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1991,1991,1991,AFR,Africa,NGA,Nigeria,,,,2849.0,2849,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,2002,2002,2002,AFR,Africa,NGA,Nigeria,,,,11894.0,11 894,,
WHS3_57,Rubella - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rubella---number-of-reported-cases,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,239.0,239,,
ROTAC,Rotavirus vaccines completed dose (RotaC) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rotavirus-vaccines-completed-dose-%28rotac%29-immunization-coverage-among-1-year-olds-%28-%29,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever-number-of-reported-cases,1988,1988,1988,AFR,Africa,NGA,Nigeria,,,,5067.0,5067,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,1989,1989,1989,AFR,Africa,NGA,Nigeria,,,,33555.0,33 555,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,1985,1985,1985,AFR,Africa,NGA,Nigeria,,,,161768.0,161 768,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2011,2011,2011,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,10595.0,10 595,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,1997,1997,1997,AFR,Africa,NGA,Nigeria,,,,383.0,383,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,1980,1980,1980,AFR,Africa,NGA,Nigeria,,,,48996.0,48 996,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,110927.0,110 927,,
WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonates-protected-at-birth-against-neonatal-tetanus-%28pab%29-%28-%29,2007,2007,2007,AFR,Africa,NGA,Nigeria,,,,63.0,63,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,312.0,312,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,543.0,543,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2023,2023,2023,AFR,Africa,NGA,Nigeria,,,,33.0,33,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever-number-of-reported-cases,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pneumoccocal-conjugate-vaccines-%28pcv3%29-immunization-coverage-among-1-year-olds-%28-%29,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,60.0,60,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,1984,1984,1984,AFR,Africa,NGA,Nigeria,,,,2924.0,2924,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2000,2000,2000,AFR,Africa,NGA,Nigeria,,,,44.0,44,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,1999,1999,1999,AFR,Africa,NGA,Nigeria,,,,981.0,981,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2000,2000,2000,AFR,Africa,NGA,Nigeria,,,,1643.0,1643,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,1985,1985,1985,AFR,Africa,NGA,Nigeria,,,,2679.0,2679,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-tetanus---number-of-reported-cases,1998,1998,1998,AFR,Africa,NGA,Nigeria,,,,1871.0,1871,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,2013,2013,2013,AFR,Africa,NGA,Nigeria,,,,8530.0,8530,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,1986,1986,1986,AFR,Africa,NGA,Nigeria,,,,42193.0,42 193,,
ROTAC,Rotavirus vaccines completed dose (RotaC) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rotavirus-vaccines-completed-dose-%28rotac%29-immunization-coverage-among-1-year-olds-%28-%29,2014,2014,2014,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
ROTAC,Rotavirus vaccines completed dose (RotaC) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rotavirus-vaccines-completed-dose-%28rotac%29-immunization-coverage-among-1-year-olds-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS3_57,Rubella - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rubella---number-of-reported-cases,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,422.0,422,,
ROTAC,Rotavirus vaccines completed dose (RotaC) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rotavirus-vaccines-completed-dose-%28rotac%29-immunization-coverage-among-1-year-olds-%28-%29,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,4244.0,4244,,
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hepatitis-b-%28hepb3%29-immunization-coverage-among-1-year-olds-%28-%29,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,67.0,67,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,40.0,40,,
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hepatitis-b-%28hepb3%29-immunization-coverage-among-1-year-olds-%28-%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,42.0,42,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-tetanus---number-of-reported-cases,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,176.0,176,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2000,2000,2000,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2003,2003,2003,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,57.0,57,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2021,2021,2021,AFR,Africa,NGA,Nigeria,,,,39.0,39,,
WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonates-protected-at-birth-against-neonatal-tetanus-%28pab%29-%28-%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,62.0,62,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2001,2001,2001,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-first-dose-%28mcv1%29-immunization-coverage-among-1-year-olds-%28-%29,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,44.0,44,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,1993,1993,1993,AFR,Africa,NGA,Nigeria,,,,3976.0,3976,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2022,2022,2022,AFR,Africa,NGA,Nigeria,,,,56.0,56,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2001,2001,2001,AFR,Africa,NGA,Nigeria,,,,41.0,41,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1996,1996,1996,AFR,Africa,NGA,Nigeria,,,,2016.0,2016,,
WHS3_57,Rubella - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rubella---number-of-reported-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,892.0,892,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1990,1990,1990,AFR,Africa,NGA,Nigeria,,,,1768.0,1768,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-first-dose-%28mcv1%29-immunization-coverage-among-1-year-olds-%28-%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,56.0,56,,
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hepatitis-b-%28hepb3%29-immunization-coverage-among-1-year-olds-%28-%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,53.0,53,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,62.0,62,,
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/polio-%28pol3%29-immunization-coverage-among-1-year-olds-%28-%29,2010,2010,2010,AFR,Africa,NGA,Nigeria,,,,54.0,54,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1976,1976,1976,AFR,Africa,NGA,Nigeria,,,,333.0,333,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
IMMUNIZATION_VACCINATIONCARDSSEEN,Proportion of vaccination cards seen (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-immunization-vaccination-cards-seen,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,56.0,56.0,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,55.0,55,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,1999,1999,1999,AFR,Africa,NGA,Nigeria,,,,217151.0,217 151,,
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hepatitis-b-%28hepb3%29-immunization-coverage-among-1-year-olds-%28-%29,2005,2005,2005,AFR,Africa,NGA,Nigeria,,,,18.0,18,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,17136.0,17 136,,
WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonates-protected-at-birth-against-neonatal-tetanus-%28pab%29-%28-%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,55.0,55,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,2007,2007,2007,AFR,Africa,NGA,Nigeria,,,,356.0,356,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,1983,1983,1983,AFR,Africa,NGA,Nigeria,,,,136778.0,136 778,,
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pneumoccocal-conjugate-vaccines-%28pcv3%29-immunization-coverage-among-1-year-olds-%28-%29,2009,2009,2009,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,1988,1988,1988,AFR,Africa,NGA,Nigeria,,,,75908.0,75 908,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever-number-of-reported-cases,1974,1974,1974,AFR,Africa,NGA,Nigeria,,,,7.0,7,,
PCV3,Pneumoccocal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pneumoccocal-conjugate-vaccines-%28pcv3%29-immunization-coverage-among-1-year-olds-%28-%29,2008,2008,2008,AFR,Africa,NGA,Nigeria,,,,0.0,0,,
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hepatitis-b-%28hepb3%29-immunization-coverage-among-1-year-olds-%28-%29,2004,2004,2004,AFR,Africa,NGA,Nigeria,,,,8.0,8,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-tetanus---number-of-reported-cases,2024,2024,2024,AFR,Africa,NGA,Nigeria,,,,39.0,39,,
WHS3_57,Rubella - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rubella---number-of-reported-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,1644.0,1644,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,28094.0,28 094,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2012,2012,2012,AFR,Africa,NGA,Nigeria,,,,112.0,112,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,2006,2006,2006,AFR,Africa,NGA,Nigeria,,,,10997.0,10 997,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever-number-of-reported-cases,1994,1994,1994,AFR,Africa,NGA,Nigeria,,,,1227.0,1227,,
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-first-dose-%28mcv1%29-immunization-coverage-among-1-year-olds-%28-%29,2013,2013,2013,AFR,Africa,NGA,Nigeria,,,,42.0,42,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,75.0,75,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever-number-of-reported-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,154.0,154,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,53.0,53,,
